,image_id,storm_id,relative_time,ocean,wind_speed
32226,llm_158,llm,469799,2,41
32227,llm_159,llm,471599,2,41
32228,llm_160,llm,475199,2,40
32229,llm_161,llm,476999,2,40
32230,llm_162,llm,478799,2,40
32231,llm_163,llm,480599,2,40
32232,llm_164,llm,482399,2,40
32233,llm_165,llm,485999,2,40
32234,llm_166,llm,487799,2,40
32235,llm_167,llm,489599,2,40
32236,llm_168,llm,491399,2,40
32237,llm_169,llm,493202,2,40
32238,llm_170,llm,496800,2,40
32239,llm_171,llm,498600,2,39
32240,llm_172,llm,500400,2,39
32241,llm_173,llm,502200,2,39
32242,llm_174,llm,504000,2,38
32243,llm_175,llm,507600,2,37
32244,llm_176,llm,509401,2,37
32245,llm_177,llm,511200,2,36
32246,llm_178,llm,513000,2,36
32247,llm_179,llm,514800,2,36
32248,llm_180,llm,518400,2,35
32249,llm_181,llm,520200,2,35
32250,llm_182,llm,522000,2,35
32251,llm_183,llm,523800,2,35
32252,llm_184,llm,525600,2,35
32253,llm_185,llm,529200,2,35
32254,llm_186,llm,541799,2,36
32255,llm_187,llm,543599,2,36
32256,llm_188,llm,556199,2,39
32257,llm_189,llm,557999,2,39
32258,llm_190,llm,561599,2,40
32259,llm_191,llm,563399,2,40
32260,llm_192,llm,565199,2,40
32261,llm_193,llm,566999,2,40
32262,llm_194,llm,568799,2,40
32263,llm_195,llm,572399,2,40
32264,llm_196,llm,574199,2,40
32265,llm_197,llm,575999,2,40
32266,llm_198,llm,577799,2,40
32267,llm_199,llm,579603,2,40
32268,llm_200,llm,583200,2,40
32269,llm_201,llm,585000,2,41
32270,llm_202,llm,586800,2,42
32271,llm_203,llm,588600,2,43
32272,llm_204,llm,590400,2,44
32273,llm_205,llm,594000,2,45
32274,llm_206,llm,595800,2,46
32275,llm_207,llm,597600,2,47
32276,llm_208,llm,599400,2,48
32277,llm_209,llm,601200,2,49
32278,llm_210,llm,606600,2,52
32279,llm_211,llm,608400,2,53
32280,llm_212,llm,610200,2,54
32281,llm_213,llm,612000,2,56
32282,llm_214,llm,615600,2,58
32283,llm_215,llm,628199,2,64
32284,llm_216,llm,629999,2,64
32285,llm_217,llm,642599,2,61
32286,llm_218,llm,644399,2,61
32287,llm_219,llm,647999,2,60
32314,lmb_002,lmb,5400,2,45
32315,lmb_003,lmb,7200,2,44
32316,lmb_004,lmb,9000,2,44
32317,lmb_005,lmb,10800,2,44
32318,lmb_006,lmb,12600,2,43
32319,lmb_007,lmb,16200,2,42
32320,lmb_008,lmb,18000,2,42
32321,lmb_009,lmb,19800,2,41
32322,lmb_010,lmb,21600,2,41
32323,lmb_011,lmb,23400,2,41
32324,lmb_012,lmb,27000,2,40
32325,lmb_013,lmb,28801,2,39
32336,lmj_009,lmj,17998,1,35
32337,lmj_010,lmj,21598,1,35
32338,lmj_011,lmj,23399,1,35
32339,lmj_012,lmj,25200,1,35
32340,lmj_013,lmj,27000,1,35
32341,lmj_014,lmj,28800,1,35
32342,lmj_015,lmj,32399,1,35
32343,lmj_016,lmj,34198,1,35
32344,lmj_017,lmj,35999,1,35
32345,lmj_018,lmj,37799,1,35
32346,lmj_019,lmj,39599,1,35
32347,lmj_020,lmj,43198,1,35
32348,lmj_021,lmj,44998,1,34
32349,lmj_022,lmj,46799,1,34
32350,lmj_023,lmj,48599,1,33
32351,lmj_024,lmj,50399,1,33
32352,lmj_025,lmj,54000,1,32
32353,lmj_026,lmj,55800,1,32
32354,lmj_027,lmj,57600,1,31
32355,lmj_028,lmj,59400,1,31
32356,lmj_029,lmj,61200,1,30
32357,lmj_030,lmj,64800,1,30
32358,lmj_031,lmj,66600,1,30
32359,lmj_032,lmj,68400,1,30
32360,lmj_033,lmj,70200,1,30
32361,lmj_034,lmj,72000,1,30
32362,lmj_035,lmj,75600,1,30
32363,lmj_036,lmj,77400,1,30
32364,lmj_037,lmj,79200,1,30
32365,lmj_038,lmj,81000,1,30
32366,lmj_039,lmj,82800,1,30
32367,lmj_040,lmj,86400,1,30
32368,lmj_041,lmj,88200,1,29
32369,lmj_042,lmj,90000,1,29
32370,lmj_043,lmj,91800,1,28
32371,lmj_044,lmj,93600,1,28
32372,lmj_045,lmj,97199,1,27
32373,lmj_046,lmj,98999,1,27
32374,lmj_047,lmj,100799,1,26
32375,lmj_048,lmj,102598,1,26
32376,lmj_049,lmj,104398,1,25
32377,lmj_050,lmj,107998,1,25
32378,lmj_051,lmj,109799,1,25
32379,lmj_052,lmj,111599,1,25
32380,lmj_053,lmj,113399,1,25
32381,lmj_054,lmj,115200,1,25
32382,lmj_055,lmj,118799,1,25
32383,lmj_056,lmj,120598,1,25
32384,lmj_057,lmj,122399,1,25
32385,lmj_058,lmj,124198,1,25
32386,lmj_059,lmj,125999,1,25
32387,lmj_060,lmj,129599,1,25
32388,lmj_061,lmj,131398,1,25
32389,lmj_062,lmj,133199,1,25
32390,lmj_063,lmj,134999,1,25
32391,lmj_064,lmj,136799,1,25
32392,lmj_065,lmj,140400,1,25
32393,lmj_066,lmj,142200,1,25
32394,lmj_067,lmj,144000,1,25
32395,lmj_068,lmj,145800,1,25
32396,lmj_069,lmj,147600,1,25
32397,lmj_070,lmj,151201,1,25
32398,lmj_071,lmj,153000,1,24
32399,lmj_072,lmj,154800,1,24
32400,lmj_073,lmj,156600,1,23
32401,lmj_074,lmj,158400,1,23
32402,lmj_075,lmj,162000,1,22
32403,lmj_076,lmj,163800,1,22
32404,lmj_077,lmj,165600,1,21
32405,lmj_078,lmj,167400,1,21
32406,lmj_079,lmj,169201,1,20
32407,lmj_080,lmj,172800,1,20
32420,lqe_004,lqe,7200,2,40
32421,lqe_005,lqe,10800,2,40
32422,lqe_006,lqe,53999,2,40
32423,lqe_007,lqe,55800,2,40
32424,lqe_008,lqe,57600,2,40
32425,lqe_009,lqe,59400,2,40
32426,lqe_010,lqe,61200,2,40
32427,lqe_011,lqe,64800,2,40
32428,lqe_012,lqe,66600,2,41
32429,lqe_013,lqe,68400,2,41
32430,lqe_014,lqe,70200,2,41
32431,lqe_015,lqe,72000,2,42
32432,lqe_016,lqe,75600,2,43
32433,lqe_017,lqe,77400,2,43
32434,lqe_018,lqe,79200,2,44
32435,lqe_019,lqe,81000,2,44
32436,lqe_020,lqe,82800,2,44
32437,lqe_021,lqe,86400,2,45
32438,lqe_022,lqe,88200,2,46
32439,lqe_023,lqe,90000,2,46
32440,lqe_024,lqe,91800,2,46
32441,lqe_025,lqe,93600,2,47
32442,lqe_026,lqe,97200,2,48
32443,lqe_027,lqe,153000,2,55
32444,lqe_028,lqe,154800,2,55
32445,lqe_029,lqe,156600,2,55
32446,lqe_030,lqe,158400,2,55
32447,lqe_031,lqe,162000,2,55
32448,lqe_032,lqe,163800,2,55
32449,lqe_033,lqe,165600,2,55
32450,lqe_034,lqe,167400,2,55
32451,lqe_035,lqe,169200,2,55
32473,lqy_018,lqy,37800,2,34
32474,lqy_019,lqy,39599,2,34
32475,lqy_020,lqy,43199,2,35
32476,lqy_021,lqy,44999,2,36
32477,lqy_022,lqy,46799,2,37
32478,lqy_023,lqy,48599,2,38
32479,lqy_024,lqy,50399,2,39
32480,lqy_025,lqy,53999,2,40
32481,lqy_026,lqy,55799,2,41
32482,lqy_027,lqy,57599,2,42
32483,lqy_028,lqy,59399,2,43
32484,lqy_029,lqy,61199,2,44
32485,lqy_030,lqy,64798,2,45
32486,lqy_031,lqy,66599,2,46
32487,lqy_032,lqy,68399,2,46
32488,lqy_033,lqy,70199,2,46
32489,lqy_034,lqy,71999,2,47
32490,lqy_035,lqy,75598,2,48
32491,lqy_036,lqy,77399,2,48
32492,lqy_037,lqy,79199,2,49
32493,lqy_038,lqy,80999,2,49
32494,lqy_039,lqy,82809,2,49
32495,lqy_040,lqy,86400,2,50
32496,lqy_041,lqy,88200,2,50
32497,lqy_042,lqy,90000,2,50
32498,lqy_043,lqy,91800,2,50
32499,lqy_044,lqy,93600,2,50
32500,lqy_045,lqy,97200,2,50
32501,lqy_046,lqy,99000,2,50
32502,lqy_047,lqy,100800,2,50
32503,lqy_048,lqy,102600,2,50
32504,lqy_049,lqy,104400,2,50
32505,lqy_050,lqy,108000,2,50
32506,lqy_051,lqy,109800,2,50
32507,lqy_052,lqy,111600,2,50
32508,lqy_053,lqy,113400,2,50
32509,lqy_054,lqy,115200,2,50
32510,lqy_055,lqy,118799,2,50
32511,lqy_056,lqy,120600,2,50
32512,lqy_057,lqy,122400,2,50
32513,lqy_058,lqy,124200,2,50
32514,lqy_059,lqy,125998,2,50
32515,lqy_060,lqy,129599,2,50
32516,lqy_061,lqy,131398,2,50
32517,lqy_062,lqy,133199,2,50
32518,lqy_063,lqy,134999,2,50
32519,lqy_064,lqy,136799,2,50
32520,lqy_065,lqy,140399,2,50
32521,lqy_066,lqy,142199,2,50
32522,lqy_067,lqy,143998,2,50
32523,lqy_068,lqy,145799,2,50
32524,lqy_069,lqy,147599,2,50
32525,lqy_070,lqy,151198,2,50
32526,lqy_071,lqy,152999,2,50
32527,lqy_072,lqy,154799,2,50
32528,lqy_073,lqy,156599,2,50
32529,lqy_074,lqy,158399,2,50
32530,lqy_075,lqy,161999,2,50
32531,lqy_076,lqy,163799,2,50
32532,lqy_077,lqy,165599,2,50
32533,lqy_078,lqy,167399,2,50
32534,lqy_079,lqy,169202,2,50
32535,lqy_080,lqy,172800,2,50
32536,lqy_081,lqy,174600,2,51
32537,lqy_082,lqy,176400,2,52
32538,lqy_083,lqy,178200,2,53
32539,lqy_084,lqy,180000,2,54
32540,lqy_085,lqy,183600,2,55
32541,lqy_086,lqy,185400,2,56
32542,lqy_087,lqy,187200,2,57
32543,lqy_088,lqy,189000,2,58
32544,lqy_089,lqy,190800,2,59
32545,lqy_090,lqy,194400,2,60
32546,lqy_091,lqy,196200,2,61
32547,lqy_092,lqy,198000,2,62
32548,lqy_093,lqy,199799,2,63
32549,lqy_094,lqy,201599,2,64
32550,lqy_095,lqy,205200,2,65
32551,lqy_096,lqy,207000,2,66
32552,lqy_097,lqy,208800,2,67
32553,lqy_098,lqy,210600,2,68
32554,lqy_099,lqy,212406,2,69
32555,lqy_100,lqy,215999,2,70
32556,lqy_101,lqy,217799,2,71
32557,lqy_102,lqy,219599,2,71
32558,lqy_103,lqy,221399,2,71
32559,lqy_104,lqy,223199,2,72
32560,lqy_105,lqy,226799,2,73
32561,lqy_106,lqy,228599,2,73
32562,lqy_107,lqy,230399,2,74
32563,lqy_108,lqy,232198,2,74
32564,lqy_109,lqy,233999,2,74
32565,lqy_110,lqy,237599,2,75
32566,lqy_111,lqy,239399,2,75
32567,lqy_112,lqy,241199,2,75
32568,lqy_113,lqy,242999,2,75
32569,lqy_114,lqy,244799,2,75
32570,lqy_115,lqy,248399,2,75
32571,lqy_116,lqy,250199,2,75
32572,lqy_117,lqy,251999,2,75
32573,lqy_118,lqy,253799,2,75
32574,lqy_119,lqy,255603,2,75
32575,lqy_120,lqy,259199,2,76
32576,lqy_121,lqy,261000,2,77
32577,lqy_122,lqy,262800,2,78
32578,lqy_123,lqy,264600,2,79
32579,lqy_124,lqy,266400,2,81
32580,lqy_125,lqy,270000,2,83
32581,lqy_126,lqy,271800,2,84
32582,lqy_127,lqy,273600,2,86
32583,lqy_128,lqy,275400,2,87
32584,lqy_129,lqy,277200,2,88
32585,lqy_130,lqy,280800,2,90
32586,lqy_131,lqy,282600,2,91
32587,lqy_132,lqy,284400,2,92
32588,lqy_133,lqy,286200,2,93
32589,lqy_134,lqy,288000,2,94
32590,lqy_135,lqy,291598,2,95
32591,lqy_136,lqy,293401,2,96
32592,lqy_137,lqy,295200,2,97
32593,lqy_138,lqy,297000,2,98
32594,lqy_139,lqy,298799,2,99
32595,lqy_140,lqy,302399,2,100
32596,lqy_141,lqy,304199,2,99
32597,lqy_142,lqy,305999,2,98
32598,lqy_143,lqy,307799,2,97
32599,lqy_144,lqy,309599,2,96
32600,lqy_145,lqy,313199,2,95
32601,lqy_146,lqy,314998,2,94
32602,lqy_147,lqy,316798,2,93
32603,lqy_148,lqy,318599,2,92
32604,lqy_149,lqy,320399,2,91
32605,lqy_150,lqy,323999,2,89
32606,lqy_151,lqy,325799,2,86
32607,lqy_152,lqy,327599,2,83
32634,ltf_009,ltf,23399,1,37
32635,ltf_010,ltf,25199,1,38
32636,ltf_011,ltf,26999,1,38
32637,ltf_012,ltf,28799,1,39
32638,ltf_013,ltf,32399,1,41
32639,ltf_014,ltf,34199,1,42
32640,ltf_015,ltf,35999,1,43
32641,ltf_016,ltf,37799,1,43
32642,ltf_017,ltf,39599,1,44
32643,ltf_018,ltf,43199,1,46
32644,ltf_019,ltf,44999,1,47
32645,ltf_020,ltf,46799,1,48
32646,ltf_021,ltf,48599,1,48
32647,ltf_022,ltf,50399,1,49
32648,ltf_023,ltf,54001,1,51
32649,ltf_024,ltf,55800,1,52
32650,ltf_025,ltf,57600,1,53
32651,ltf_026,ltf,59400,1,53
32652,ltf_027,ltf,61201,1,54
32653,ltf_028,ltf,64800,1,55
32654,ltf_029,ltf,66600,1,55
32655,ltf_030,ltf,68400,1,55
32656,ltf_031,ltf,70200,1,55
32657,ltf_032,ltf,72000,1,55
32658,ltf_033,ltf,75600,1,55
32659,ltf_034,ltf,86400,1,55
32660,ltf_035,ltf,88200,1,55
32661,ltf_036,ltf,90000,1,55
32662,ltf_037,ltf,91800,1,55
32663,ltf_038,ltf,98999,1,55
32664,ltf_039,ltf,100799,1,55
32665,ltf_040,ltf,102599,1,55
32666,ltf_041,ltf,104399,1,55
32667,ltf_042,ltf,107999,1,55
32668,ltf_043,ltf,109799,1,55
32669,ltf_044,ltf,111599,1,55
32670,ltf_045,ltf,113399,1,55
32671,ltf_046,ltf,115199,1,55
32672,ltf_047,ltf,118799,1,55
32673,ltf_048,ltf,120599,1,55
32674,ltf_049,ltf,122399,1,55
32675,ltf_050,ltf,124199,1,55
32676,ltf_051,ltf,125999,1,55
32677,ltf_052,ltf,129599,1,55
32678,ltf_053,ltf,131399,1,55
32679,ltf_054,ltf,133199,1,55
32680,ltf_055,ltf,134999,1,55
32681,ltf_056,ltf,136799,1,55
32682,ltf_057,ltf,140400,1,55
32683,ltf_058,ltf,142200,1,55
32684,ltf_059,ltf,144000,1,55
32685,ltf_060,ltf,145800,1,55
32686,ltf_061,ltf,147600,1,55
32687,ltf_062,ltf,151200,1,55
32688,ltf_063,ltf,153000,1,55
32689,ltf_064,ltf,154800,1,55
32690,ltf_065,ltf,156600,1,55
32691,ltf_066,ltf,158400,1,55
32692,ltf_067,ltf,162000,1,55
32693,ltf_068,ltf,172800,1,55
32694,ltf_069,ltf,174600,1,55
32695,ltf_070,ltf,176400,1,55
32696,ltf_071,ltf,178200,1,55
32697,ltf_072,ltf,185399,1,55
32698,ltf_073,ltf,187199,1,55
32699,ltf_074,ltf,188999,1,55
32700,ltf_075,ltf,190799,1,55
32718,mca_009,mca,19799,1,30
32719,mca_010,mca,21598,1,30
32720,mca_011,mca,23399,1,30
32721,mca_012,mca,26998,1,30
32722,mca_013,mca,28799,1,30
32723,mca_014,mca,30599,1,30
32724,mca_015,mca,32399,1,30
32725,mca_016,mca,34201,1,30
32726,mca_017,mca,37801,1,30
32727,mca_018,mca,39601,1,30
32728,mca_019,mca,41400,1,30
32729,mca_020,mca,43200,1,30
32730,mca_021,mca,45001,1,30
32731,mca_022,mca,48600,1,30
32732,mca_023,mca,50400,1,30
32733,mca_024,mca,52202,1,30
32734,mca_025,mca,54001,1,30
32735,mca_026,mca,55800,1,30
32736,mca_027,mca,59401,1,30
32737,mca_028,mca,61200,1,30
32738,mca_029,mca,63000,1,30
32739,mca_030,mca,64800,1,30
32740,mca_031,mca,66600,1,30
32741,mca_032,mca,70200,1,30
32742,mca_033,mca,72000,1,30
32743,mca_034,mca,73800,1,30
32744,mca_035,mca,75600,1,30
32745,mca_036,mca,77401,1,30
32746,mca_037,mca,80999,1,30
32747,mca_038,mca,82799,1,30
32748,mca_039,mca,84599,1,30
32749,mca_040,mca,86399,1,30
32750,mca_041,mca,88198,1,30
32751,mca_042,mca,91799,1,30
32752,mca_043,mca,93599,1,30
32753,mca_044,mca,95399,1,30
32754,mca_045,mca,97199,1,30
32755,mca_046,mca,98999,1,30
32756,mca_047,mca,102599,1,30
32757,mca_048,mca,104399,1,30
32758,mca_049,mca,106200,1,30
32759,mca_050,mca,107998,1,30
32760,mca_051,mca,109799,1,30
32761,mca_052,mca,113399,1,30
32762,mca_053,mca,115199,1,30
32763,mca_054,mca,116999,1,30
32764,mca_055,mca,118799,1,30
32765,mca_056,mca,120599,1,30
32766,mca_057,mca,124200,1,30
32767,mca_058,mca,126001,1,30
32768,mca_059,mca,127800,1,30
32769,mca_060,mca,129600,1,30
32770,mca_061,mca,131401,1,30
32771,mca_062,mca,135001,1,30
32772,mca_063,mca,136800,1,30
32773,mca_064,mca,138600,1,30
32774,mca_065,mca,140401,1,30
32775,mca_066,mca,142200,1,30
32776,mca_067,mca,145800,1,30
32777,mca_068,mca,147600,1,30
32778,mca_069,mca,149401,1,30
32779,mca_070,mca,151200,1,30
32780,mca_071,mca,153000,1,30
32781,mca_072,mca,156600,1,30
32782,mca_073,mca,158401,1,31
32815,meg_024,meg,52200,2,104
32816,meg_025,meg,54000,2,104
32817,meg_026,meg,55799,2,103
32818,meg_027,meg,59400,2,102
32819,meg_028,meg,93600,2,101
32820,meg_029,meg,95400,2,102
32821,meg_030,meg,97200,2,103
32822,meg_031,meg,99001,2,104
32823,meg_032,meg,102600,2,105
32824,meg_033,meg,104400,2,106
32825,meg_034,meg,106200,2,107
32826,meg_035,meg,108000,2,108
32827,meg_036,meg,109800,2,109
32828,meg_037,meg,113398,2,110
32829,meg_038,meg,180000,2,121
32830,meg_039,meg,181800,2,121
32831,meg_040,meg,183600,2,121
32832,meg_041,meg,185400,2,122
32833,meg_042,meg,189000,2,123
32834,meg_043,meg,190800,2,123
32835,meg_044,meg,192600,2,124
32836,meg_045,meg,194400,2,124
32837,meg_046,meg,196200,2,124
32838,meg_047,meg,199799,2,125
32839,meg_048,meg,210600,2,122
32840,meg_049,meg,212400,2,122
32841,meg_050,meg,214200,2,121
32842,meg_051,meg,215999,2,121
32843,meg_052,meg,217800,2,121
32844,meg_053,meg,221399,2,120
32845,meg_054,meg,223200,2,120
32846,meg_055,meg,225000,2,120
32847,meg_056,meg,226800,2,120
32848,meg_057,meg,228600,2,120
32849,meg_058,meg,232200,2,120
32850,meg_059,meg,234000,2,120
32851,meg_060,meg,242999,2,120
32852,meg_061,meg,244800,2,120
32853,meg_062,meg,246600,2,120
32854,meg_063,meg,259200,2,120
32855,meg_064,meg,261000,2,120
32856,meg_065,meg,264600,2,120
32857,meg_066,meg,266401,2,120
32858,meg_067,meg,268200,2,120
32859,meg_068,meg,270000,2,120
32860,meg_069,meg,271800,2,120
32861,meg_070,meg,275400,2,120
32862,meg_071,meg,277200,2,120
32863,meg_072,meg,278999,2,120
32864,meg_073,meg,280800,2,120
32865,meg_074,meg,282600,2,120
32866,meg_075,meg,286200,2,120
32867,meg_076,meg,288000,2,120
32868,meg_077,meg,289799,2,120
32869,meg_078,meg,291598,2,120
32870,meg_079,meg,293399,2,120
32871,meg_080,meg,297000,2,120
32872,meg_081,meg,298800,2,120
32873,meg_082,meg,300600,2,120
32874,meg_083,meg,302400,2,120
32875,meg_084,meg,304200,2,120
32876,meg_085,meg,307800,2,120
32877,meg_086,meg,309600,2,121
32878,meg_087,meg,311400,2,121
32879,meg_088,meg,313200,2,121
32880,meg_089,meg,315000,2,122
32881,meg_090,meg,318599,2,123
32882,meg_091,meg,320400,2,123
32883,meg_092,meg,329399,2,125
32884,meg_093,meg,331200,2,125
32885,meg_094,meg,333000,2,125
32886,meg_095,meg,345600,2,121
32887,meg_096,meg,347400,2,121
32888,meg_097,meg,351000,2,120
32889,meg_098,meg,352800,2,119
32890,meg_099,meg,354600,2,119
32891,meg_100,meg,356400,2,119
32892,meg_101,meg,358200,2,118
32893,meg_102,meg,361800,2,117
32894,meg_103,meg,363599,2,117
32895,meg_104,meg,365400,2,116
32896,meg_105,meg,367200,2,116
32897,meg_106,meg,369000,2,116
32898,meg_107,meg,372600,2,114
32899,meg_108,meg,374400,2,112
32900,meg_109,meg,376200,2,111
32901,meg_110,meg,378000,2,110
32902,meg_111,meg,379799,2,109
32903,meg_112,meg,383399,2,108
32904,meg_113,meg,385200,2,107
32905,meg_114,meg,387000,2,107
32906,meg_115,meg,388800,2,106
32907,meg_116,meg,390600,2,106
32908,meg_117,meg,394200,2,105
32909,meg_118,meg,396000,2,104
32910,meg_119,meg,397800,2,104
32911,meg_120,meg,399600,2,103
32912,meg_121,meg,401400,2,103
32913,meg_122,meg,405000,2,102
32914,meg_123,meg,406799,2,102
32915,meg_124,meg,417600,2,99
32916,meg_125,meg,419400,2,98
32917,meg_126,meg,432000,2,95
32918,meg_127,meg,433800,2,95
32919,meg_128,meg,437399,2,95
32920,meg_129,meg,439200,2,94
32921,meg_130,meg,441000,2,94
32922,meg_131,meg,442800,2,94
32923,meg_132,meg,444600,2,93
32924,meg_133,meg,448200,2,92
32925,meg_134,meg,449999,2,92
32926,meg_135,meg,451800,2,91
32927,meg_136,meg,453600,2,91
32928,meg_137,meg,455400,2,91
32929,meg_138,meg,459000,2,90
32930,meg_139,meg,460800,2,89
32931,meg_140,meg,462600,2,89
32932,meg_141,meg,464400,2,89
32933,meg_142,meg,466200,2,88
32934,meg_143,meg,469800,2,87
32935,meg_144,meg,471600,2,87
32936,meg_145,meg,473400,2,86
32937,meg_146,meg,475200,2,86
32938,meg_147,meg,477000,2,86
32939,meg_148,meg,480600,2,85
32940,meg_149,meg,482399,2,85
32941,meg_150,meg,484200,2,85
32942,meg_151,meg,486000,2,85
32943,meg_152,meg,487800,2,85
32944,meg_153,meg,491400,2,85
32945,meg_154,meg,493200,2,85
32946,meg_155,meg,504001,2,86
32947,meg_156,meg,505800,2,87
32948,meg_157,meg,523799,2,90
32949,meg_158,meg,525600,2,90
32950,meg_159,meg,527400,2,90
32951,meg_160,meg,529200,2,90
32952,meg_161,meg,531000,2,90
32953,meg_162,meg,534600,2,90
32954,meg_163,meg,536400,2,90
32955,meg_164,meg,538200,2,90
32956,meg_165,meg,540000,2,90
32957,meg_166,meg,541799,2,90
32958,meg_167,meg,545399,2,90
32959,meg_168,meg,547200,2,91
32960,meg_169,meg,549000,2,91
32961,meg_170,meg,550800,2,91
32962,meg_171,meg,552599,2,92
32963,meg_172,meg,556199,2,93
32964,meg_173,meg,558000,2,93
32965,meg_174,meg,559800,2,94
32966,meg_175,meg,561600,2,94
32967,meg_176,meg,563400,2,94
32968,meg_177,meg,566999,2,95
32969,meg_178,meg,568800,2,94
32970,meg_179,meg,570600,2,94
32971,meg_180,meg,572400,2,93
32972,meg_181,meg,574200,2,92
32973,meg_182,meg,577800,2,91
32974,meg_183,meg,579600,2,91
32975,meg_184,meg,590400,2,89
32976,meg_185,meg,592200,2,88
32977,meg_186,meg,604801,2,82
32978,meg_187,meg,606600,2,81
32979,meg_188,meg,610200,2,79
32980,meg_189,meg,612000,2,77
32981,meg_190,meg,613799,2,76
32982,meg_191,meg,615600,2,74
32983,meg_192,meg,617400,2,72
32984,meg_193,meg,621000,2,69
32985,meg_194,meg,622800,2,67
32986,meg_195,meg,624600,2,66
32987,meg_196,meg,626400,2,64
32988,meg_197,meg,628200,2,62
32989,meg_198,meg,631800,2,60
32990,meg_199,meg,633600,2,59
32991,meg_200,meg,635400,2,59
32992,meg_201,meg,637200,2,59
32993,meg_202,meg,639000,2,58
32994,meg_203,meg,642600,2,57
32995,meg_204,meg,644400,2,57
32996,meg_205,meg,646200,2,56
32997,meg_206,meg,648000,2,56
32998,meg_207,meg,649800,2,56
32999,meg_208,meg,653400,2,55
33000,meg_209,meg,655200,2,55
33001,meg_210,meg,657000,2,55
33002,meg_211,meg,658800,2,55
33003,meg_212,meg,660600,2,55
33004,meg_213,meg,664199,2,55
33036,meu_008,meu,28800,1,20
33037,meu_009,meu,32400,1,20
33038,meu_010,meu,36000,1,20
33039,meu_011,meu,39600,1,20
33040,meu_012,meu,43200,1,20
33041,meu_013,meu,46800,1,20
33042,meu_014,meu,50400,1,20
33043,meu_015,meu,54001,1,20
33044,meu_016,meu,57601,1,20
33045,meu_017,meu,61201,1,20
33046,meu_018,meu,64801,1,25
33047,meu_019,meu,68401,1,25
33048,meu_020,meu,72001,1,25
33049,meu_021,meu,75601,1,25
33050,meu_022,meu,79201,1,25
33051,meu_023,meu,82801,1,25
33052,meu_024,meu,86401,1,25
33053,meu_025,meu,90001,1,25
33054,meu_026,meu,93601,1,25
33055,meu_027,meu,97201,1,25
33056,meu_028,meu,100801,1,25
33057,meu_029,meu,104401,1,25
33058,meu_030,meu,108001,1,30
33059,meu_031,meu,111601,1,30
33060,meu_032,meu,115201,1,30
33061,meu_033,meu,118801,1,30
33062,meu_034,meu,122401,1,30
33063,meu_035,meu,126001,1,30
33064,meu_036,meu,129601,1,30
33065,meu_037,meu,133201,1,30
33066,meu_038,meu,136801,1,30
33067,meu_039,meu,140401,1,30
33068,meu_040,meu,144001,1,30
33069,meu_041,meu,147602,1,30
33070,meu_042,meu,151202,1,30
33071,meu_043,meu,154802,1,30
33072,meu_044,meu,158402,1,30
33073,meu_045,meu,162002,1,30
33074,meu_046,meu,165602,1,30
33075,meu_047,meu,169202,1,30
33076,meu_048,meu,172802,1,30
33077,meu_049,meu,176402,1,30
33078,meu_050,meu,180002,1,30
33079,meu_051,meu,183602,1,30
33080,meu_052,meu,187202,1,30
33081,meu_053,meu,190802,1,30
33082,meu_054,meu,194402,1,30
33083,meu_055,meu,198002,1,30
33084,meu_056,meu,201602,1,30
33085,meu_057,meu,205202,1,30
33086,meu_058,meu,208802,1,30
33087,meu_059,meu,212402,1,30
33088,meu_060,meu,216002,1,30
33089,meu_061,meu,219602,1,30
33090,meu_062,meu,223202,1,30
33091,meu_063,meu,226802,1,30
33092,meu_064,meu,230402,1,30
33123,mfm_023,mfm,68399,1,30
33124,mfm_024,mfm,70199,1,30
33125,mfm_025,mfm,71999,1,30
33126,mfm_026,mfm,75600,1,30
33127,mfm_027,mfm,77400,1,30
33128,mfm_028,mfm,79200,1,30
33129,mfm_029,mfm,81000,1,30
33130,mfm_030,mfm,82800,1,30
33131,mfm_031,mfm,86400,1,30
33132,mfm_032,mfm,88200,1,31
33133,mfm_033,mfm,90000,1,31
33134,mfm_034,mfm,91800,1,32
33135,mfm_035,mfm,93600,1,32
33136,mfm_036,mfm,97200,1,33
33137,mfm_037,mfm,109800,1,36
33138,mfm_038,mfm,111600,1,36
33139,mfm_039,mfm,120599,1,38
33140,mfm_040,mfm,124199,1,39
33141,mfm_041,mfm,125999,1,40
33142,mfm_042,mfm,129598,1,40
33143,mfm_043,mfm,131398,1,41
33144,mfm_044,mfm,133198,1,41
33145,mfm_045,mfm,134998,1,42
33146,mfm_046,mfm,136799,1,42
33147,mfm_047,mfm,140398,1,43
33148,mfm_048,mfm,142199,1,43
33149,mfm_049,mfm,143998,1,44
33150,mfm_050,mfm,145798,1,44
33151,mfm_051,mfm,147598,1,45
33152,mfm_052,mfm,151199,1,46
33153,mfm_053,mfm,152999,1,47
33154,mfm_054,mfm,154799,1,48
33155,mfm_055,mfm,156598,1,48
33156,mfm_056,mfm,158398,1,49
33157,mfm_057,mfm,162000,1,51
33158,mfm_058,mfm,163800,1,52
33159,mfm_059,mfm,165600,1,53
33160,mfm_060,mfm,167400,1,53
33161,mfm_061,mfm,169200,1,54
33162,mfm_062,mfm,172800,1,56
33163,mfm_063,mfm,174600,1,57
33164,mfm_064,mfm,176400,1,58
33165,mfm_065,mfm,178200,1,58
33166,mfm_066,mfm,180000,1,59
